Scatter(%),Scatter_rate_sim,SS_total,LS_total,Transparent_sim,Scatter_rate_hand,Transparent_hand
,,,,,0.95001,0.499794746
,,,,,0.95002,0.499821354
,,,,,0.95003,0.499847969
,,,,,0.95004,0.499874592
,,,,,0.95005,0.499901223
,,,,,0.95006,0.499927861
,,,,,0.95007,0.499954507
,,,,,0.95008,0.49998116
,,,,,0.95009,0.500007821
,,,,,0.9501,0.500034489
,,,,,0.95011,0.500061165
,,,,,0.95012,0.500087849
,,,,,0.95013,0.50011454
,,,,,0.95014,0.500141238
,,,,,0.95015,0.500167945
,,,,,0.95016,0.500194658
,,,,,0.95017,0.50022138
,,,,,0.95018,0.500248109
,,,,,0.95019,0.500274845
,,,,,0.9502,0.500301589
,,,,,0.95021,0.500328341
,,,,,0.95022,0.5003551
,,,,,0.95023,0.500381867
,,,,,0.95024,0.500408642
,,,,,0.95025,0.500435424
,,,,,0.95026,0.500462214
,,,,,0.95027,0.500489011
,,,,,0.95028,0.500515816
,,,,,0.95029,0.500542629
,,,,,0.9503,0.500569449
,,,,,0.95031,0.500596277
,,,,,0.95032,0.500623112
,,,,,0.95033,0.500649955
,,,,,0.95034,0.500676806
,,,,,0.95035,0.500703664
,,,,,0.95036,0.50073053
,,,,,0.95037,0.500757404
,,,,,0.95038,0.500784285
,,,,,0.95039,0.500811174
,,,,,0.9504,0.500838071
,,,,,0.95041,0.500864975
,,,,,0.95042,0.500891887
,,,,,0.95043,0.500918807
,,,,,0.95044,0.500945734
,,,,,0.95045,0.500972669
,,,,,0.95046,0.500999612
,,,,,0.95047,0.501026562
,,,,,0.95048,0.50105352
,,,,,0.95049,0.501080486
,,,,,0.9505,0.50110746
,,,,,0.95051,0.501134441
,,,,,0.95052,0.50116143
,,,,,0.95053,0.501188426
,,,,,0.95054,0.50121543
,,,,,0.95055,0.501242442
,,,,,0.95056,0.501269462
,,,,,0.95057,0.50129649
,,,,,0.95058,0.501323525
,,,,,0.95059,0.501350568
,,,,,0.9506,0.501377618
,,,,,0.95061,0.501404676
,,,,,0.95062,0.501431743
,,,,,0.95063,0.501458816
,,,,,0.95064,0.501485898
,,,,,0.95065,0.501512987
,,,,,0.95066,0.501540084
,,,,,0.95067,0.501567189
,,,,,0.95068,0.501594302
,,,,,0.95069,0.501621422
,,,,,0.9507,0.50164855
,,,,,0.95071,0.501675686
,,,,,0.95072,0.50170283
,,,,,0.95073,0.501729981
,,,,,0.95074,0.50175714
,,,,,0.95075,0.501784307
,,,,,0.95076,0.501811482
,,,,,0.95077,0.501838664
,,,,,0.95078,0.501865855
,,,,,0.95079,0.501893053
,,,,,0.9508,0.501920259
,,,,,0.95081,0.501947473
,,,,,0.95082,0.501974694
,,,,,0.95083,0.502001924
,,,,,0.95084,0.502029161
,,,,,0.95085,0.502056406
,,,,,0.95086,0.502083659
,,,,,0.95087,0.502110919
,,,,,0.95088,0.502138188
,,,,,0.95089,0.502165464
,,,,,0.9509,0.502192748
,,,,,0.95091,0.50222004
,,,,,0.95092,0.50224734
,,,,,0.95093,0.502274648
,,,,,0.95094,0.502301963
,,,,,0.95095,0.502329287
,,,,,0.95096,0.502356618
,,,,,0.95097,0.502383957
,,,,,0.95098,0.502411304
,,,,,0.95099,0.502438659
,,,,,0.951,0.502466022
,,,,,0.95101,0.502493392
,,,,,0.95102,0.502520771
,,,,,0.95103,0.502548157
,,,,,0.95104,0.502575551
,,,,,0.95105,0.502602954
,,,,,0.95106,0.502630364
,,,,,0.95107,0.502657782
,,,,,0.95108,0.502685207
,,,,,0.95109,0.502712641
,,,,,0.9511,0.502740083
,,,,,0.95111,0.502767532
,,,,,0.95112,0.50279499
,,,,,0.95113,0.502822455
,,,,,0.95114,0.502849929
,,,,,0.95115,0.50287741
,,,,,0.95116,0.502904899
,,,,,0.95117,0.502932396
,,,,,0.95118,0.502959901
,,,,,0.95119,0.502987414
,,,,,0.9512,0.503014935
,,,,,0.95121,0.503042464
,,,,,0.95122,0.503070001
,,,,,0.95123,0.503097546
,,,,,0.95124,0.503125099
,,,,,0.95125,0.50315266
,,,,,0.95126,0.503180228
,,,,,0.95127,0.503207805
,,,,,0.95128,0.50323539
,,,,,0.95129,0.503262982
,,,,,0.9513,0.503290583
,,,,,0.95131,0.503318192
,,,,,0.95132,0.503345808
,,,,,0.95133,0.503373433
,,,,,0.95134,0.503401066
,,,,,0.95135,0.503428706
,,,,,0.95136,0.503456355
,,,,,0.95137,0.503484011
,,,,,0.95138,0.503511676
,,,,,0.95139,0.503539349
,,,,,0.9514,0.503567029
,,,,,0.95141,0.503594718
,,,,,0.95142,0.503622415
,,,,,0.95143,0.50365012
,,,,,0.95144,0.503677832
,,,,,0.95145,0.503705553
,,,,,0.95146,0.503733282
,,,,,0.95147,0.503761019
,,,,,0.95148,0.503788764
,,,,,0.95149,0.503816517
,,,,,0.9515,0.503844278
,,,,,0.95151,0.503872047
,,,,,0.95152,0.503899824
,,,,,0.95153,0.50392761
,,,,,0.95154,0.503955403
,,,,,0.95155,0.503983205
,,,,,0.95156,0.504011014
,,,,,0.95157,0.504038832
,,,,,0.95158,0.504066657
,,,,,0.95159,0.504094491
,,,,,0.9516,0.504122333
,,,,,0.95161,0.504150183
,,,,,0.95162,0.504178041
,,,,,0.95163,0.504205907
,,,,,0.95164,0.504233782
,,,,,0.95165,0.504261664
,,,,,0.95166,0.504289554
,,,,,0.95167,0.504317453
,,,,,0.95168,0.50434536
,,,,,0.95169,0.504373275
,,,,,0.9517,0.504401198
,,,,,0.95171,0.504429129
,,,,,0.95172,0.504457068
,,,,,0.95173,0.504485016
,,,,,0.95174,0.504512971
,,,,,0.95175,0.504540935
,,,,,0.95176,0.504568907
,,,,,0.95177,0.504596887
,,,,,0.95178,0.504624875
,,,,,0.95179,0.504652872
,,,,,0.9518,0.504680876
,,,,,0.95181,0.504708889
,,,,,0.95182,0.50473691
,,,,,0.95183,0.504764939
,,,,,0.95184,0.504792976
,,,,,0.95185,0.504821022
,,,,,0.95186,0.504849076
,,,,,0.95187,0.504877137
,,,,,0.95188,0.504905208
,,,,,0.95189,0.504933286
,,,,,0.9519,0.504961372
,,,,,0.95191,0.504989467
,,,,,0.95192,0.50501757
,,,,,0.95193,0.505045681
,,,,,0.95194,0.5050738
,,,,,0.95195,0.505101928
,,,,,0.95196,0.505130064
,,,,,0.95197,0.505158208
,,,,,0.95198,0.50518636
,,,,,0.95199,0.505214521
,,,,,0.952,0.50524269
,,,,,0.95201,0.505270867
,,,,,0.95202,0.505299052
,,,,,0.95203,0.505327246
,,,,,0.95204,0.505355447
,,,,,0.95205,0.505383657
,,,,,0.95206,0.505411876
,,,,,0.95207,0.505440102
,,,,,0.95208,0.505468337
,,,,,0.95209,0.505496581
,,,,,0.9521,0.505524832
,,,,,0.95211,0.505553092
,,,,,0.95212,0.50558136
,,,,,0.95213,0.505609636
,,,,,0.95214,0.505637921
,,,,,0.95215,0.505666214
,,,,,0.95216,0.505694515
,,,,,0.95217,0.505722825
,,,,,0.95218,0.505751143
,,,,,0.95219,0.505779469
,,,,,0.9522,0.505807804
,,,,,0.95221,0.505836146
,,,,,0.95222,0.505864498
,,,,,0.95223,0.505892857
,,,,,0.95224,0.505921225
,,,,,0.95225,0.505949601
,,,,,0.95226,0.505977986
,,,,,0.95227,0.506006379
,,,,,0.95228,0.50603478
,,,,,0.95229,0.50606319
,,,,,0.9523,0.506091608
,,,,,0.95231,0.506120034
,,,,,0.95232,0.506148469
,,,,,0.95233,0.506176912
,,,,,0.95234,0.506205364
,,,,,0.95235,0.506233824
,,,,,0.95236,0.506262292
,,,,,0.95237,0.506290769
,,,,,0.95238,0.506319254
,,,,,0.95239,0.506347747
,,,,,0.9524,0.506376249
,,,,,0.95241,0.506404759
,,,,,0.95242,0.506433278
,,,,,0.95243,0.506461805
,,,,,0.95244,0.506490341
,,,,,0.95245,0.506518885
,,,,,0.95246,0.506547437
,,,,,0.95247,0.506575998
,,,,,0.95248,0.506604567
,,,,,0.95249,0.506633145
,,,,,0.9525,0.506661731
,,,,,0.95251,0.506690326
,,,,,0.95252,0.506718929
,,,,,0.95253,0.50674754
,,,,,0.95254,0.50677616
,,,,,0.95255,0.506804789
,,,,,0.95256,0.506833426
,,,,,0.95257,0.506862071
,,,,,0.95258,0.506890725
,,,,,0.95259,0.506919387
,,,,,0.9526,0.506948058
,,,,,0.95261,0.506976737
,,,,,0.95262,0.507005425
,,,,,0.95263,0.507034121
,,,,,0.95264,0.507062826
,,,,,0.95265,0.507091539
,,,,,0.95266,0.507120261
,,,,,0.95267,0.507148991
,,,,,0.95268,0.50717773
,,,,,0.95269,0.507206478
,,,,,0.9527,0.507235233
,,,,,0.95271,0.507263998
,,,,,0.95272,0.507292771
,,,,,0.95273,0.507321552
,,,,,0.95274,0.507350342
,,,,,0.95275,0.507379141
,,,,,0.95276,0.507407948
,,,,,0.95277,0.507436763
,,,,,0.95278,0.507465588
,,,,,0.95279,0.50749442
,,,,,0.9528,0.507523262
,,,,,0.95281,0.507552112
,,,,,0.95282,0.50758097
,,,,,0.95283,0.507609837
,,,,,0.95284,0.507638713
,,,,,0.95285,0.507667597
,,,,,0.95286,0.50769649
,,,,,0.95287,0.507725391
,,,,,0.95288,0.507754301
,,,,,0.95289,0.50778322
,,,,,0.9529,0.507812147
,,,,,0.95291,0.507841083
,,,,,0.95292,0.507870027
,,,,,0.95293,0.50789898
,,,,,0.95294,0.507927942
,,,,,0.95295,0.507956912
,,,,,0.95296,0.507985891
,,,,,0.95297,0.508014878
,,,,,0.95298,0.508043874
,,,,,0.95299,0.508072879
,,,,,0.953,0.508101893
,,,,,0.95301,0.508130915
,,,,,0.95302,0.508159946
,,,,,0.95303,0.508188985
,,,,,0.95304,0.508218033
,,,,,0.95305,0.50824709
,,,,,0.95306,0.508276155
,,,,,0.95307,0.508305229
,,,,,0.95308,0.508334312
,,,,,0.95309,0.508363403
,,,,,0.9531,0.508392504
,,,,,0.95311,0.508421612
,,,,,0.95312,0.50845073
,,,,,0.95313,0.508479856
,,,,,0.95314,0.508508991
,,,,,0.95315,0.508538135
,,,,,0.95316,0.508567287
,,,,,0.95317,0.508596448
,,,,,0.95318,0.508625618
,,,,,0.95319,0.508654796
,,,,,0.9532,0.508683984
,,,,,0.95321,0.508713179
,,,,,0.95322,0.508742384
,,,,,0.95323,0.508771598
,,,,,0.95324,0.50880082
,,,,,0.95325,0.508830051
,,,,,0.95326,0.50885929
,,,,,0.95327,0.508888539
,,,,,0.95328,0.508917796
,,,,,0.95329,0.508947062
,,,,,0.9533,0.508976337
,,,,,0.95331,0.50900562
,,,,,0.95332,0.509034913
,,,,,0.95333,0.509064214
,,,,,0.95334,0.509093523
,,,,,0.95335,0.509122842
,,,,,0.95336,0.50915217
,,,,,0.95337,0.509181506
,,,,,0.95338,0.509210851
,,,,,0.95339,0.509240205
,,,,,0.9534,0.509269567
,,,,,0.95341,0.509298939
,,,,,0.95342,0.509328319
,,,,,0.95343,0.509357708
,,,,,0.95344,0.509387106
,,,,,0.95345,0.509416513
,,,,,0.95346,0.509445929
,,,,,0.95347,0.509475353
,,,,,0.95348,0.509504786
,,,,,0.95349,0.509534228
,,,,,0.9535,0.509563679
,,,,,0.95351,0.509593139
,,,,,0.95352,0.509622608
,,,,,0.95353,0.509652086
,,,,,0.95354,0.509681572
,,,,,0.95355,0.509711067
,,,,,0.95356,0.509740572
,,,,,0.95357,0.509770085
,,,,,0.95358,0.509799607
,,,,,0.95359,0.509829138
,,,,,0.9536,0.509858677
,,,,,0.95361,0.509888226
,,,,,0.95362,0.509917784
,,,,,0.95363,0.50994735
,,,,,0.95364,0.509976926
,,,,,0.95365,0.51000651
,,,,,0.95366,0.510036103
,,,,,0.95367,0.510065705
,,,,,0.95368,0.510095316
,,,,,0.95369,0.510124937
,,,,,0.9537,0.510154566
,,,,,0.95371,0.510184203
,,,,,0.95372,0.51021385
,,,,,0.95373,0.510243506
,,,,,0.95374,0.510273171
,,,,,0.95375,0.510302845
,,,,,0.95376,0.510332527
,,,,,0.95377,0.510362219
,,,,,0.95378,0.51039192
,,,,,0.95379,0.510421629
,,,,,0.9538,0.510451348
,,,,,0.95381,0.510481076
,,,,,0.95382,0.510510812
,,,,,0.95383,0.510540558
,,,,,0.95384,0.510570312
,,,,,0.95385,0.510600076
,,,,,0.95386,0.510629848
,,,,,0.95387,0.51065963
,,,,,0.95388,0.510689421
,,,,,0.95389,0.51071922
,,,,,0.9539,0.510749029
,,,,,0.95391,0.510778847
,,,,,0.95392,0.510808673
,,,,,0.95393,0.510838509
,,,,,0.95394,0.510868354
,,,,,0.95395,0.510898208
,,,,,0.95396,0.510928071
,,,,,0.95397,0.510957943
,,,,,0.95398,0.510987824
,,,,,0.95399,0.511017714
,,,,,0.954,0.511047613
,,,,,0.95401,0.511077521
,,,,,0.95402,0.511107439
,,,,,0.95403,0.511137365
,,,,,0.95404,0.5111673
,,,,,0.95405,0.511197245
,,,,,0.95406,0.511227199
,,,,,0.95407,0.511257161
,,,,,0.95408,0.511287133
,,,,,0.95409,0.511317114
,,,,,0.9541,0.511347104
,,,,,0.95411,0.511377104
,,,,,0.95412,0.511407112
,,,,,0.95413,0.511437129
,,,,,0.95414,0.511467156
,,,,,0.95415,0.511497192
,,,,,0.95416,0.511527237
,,,,,0.95417,0.511557291
,,,,,0.95418,0.511587354
,,,,,0.95419,0.511617426
,,,,,0.9542,0.511647507
,,,,,0.95421,0.511677598
,,,,,0.95422,0.511707698
,,,,,0.95423,0.511737807
,,,,,0.95424,0.511767925
,,,,,0.95425,0.511798052
,,,,,0.95426,0.511828189
,,,,,0.95427,0.511858334
,,,,,0.95428,0.511888489
,,,,,0.95429,0.511918653
,,,,,0.9543,0.511948827
,,,,,0.95431,0.511979009
,,,,,0.95432,0.512009201
,,,,,0.95433,0.512039402
,,,,,0.95434,0.512069612
,,,,,0.95435,0.512099831
,,,,,0.95436,0.51213006
,,,,,0.95437,0.512160298
,,,,,0.95438,0.512190545
,,,,,0.95439,0.512220801
,,,,,0.9544,0.512251067
,,,,,0.95441,0.512281341
,,,,,0.95442,0.512311625
,,,,,0.95443,0.512341919
,,,,,0.95444,0.512372221
,,,,,0.95445,0.512402533
,,,,,0.95446,0.512432854
,,,,,0.95447,0.512463185
,,,,,0.95448,0.512493524
,,,,,0.95449,0.512523873
,,,,,0.9545,0.512554231
,,,,,0.95451,0.512584599
,,,,,0.95452,0.512614976
,,,,,0.95453,0.512645362
,,,,,0.95454,0.512675757
,,,,,0.95455,0.512706162
,,,,,0.95456,0.512736576
,,,,,0.95457,0.512767
,,,,,0.95458,0.512797432
,,,,,0.95459,0.512827874
,,,,,0.9546,0.512858326
,,,,,0.95461,0.512888787
,,,,,0.95462,0.512919257
,,,,,0.95463,0.512949736
,,,,,0.95464,0.512980225
,,,,,0.95465,0.513010723
,,,,,0.95466,0.513041231
,,,,,0.95467,0.513071748
,,,,,0.95468,0.513102274
,,,,,0.95469,0.513132809
,,,,,0.9547,0.513163354
,,,,,0.95471,0.513193909
,,,,,0.95472,0.513224473
,,,,,0.95473,0.513255046
,,,,,0.95474,0.513285628
,,,,,0.95475,0.51331622
,,,,,0.95476,0.513346822
,,,,,0.95477,0.513377433
,,,,,0.95478,0.513408053
,,,,,0.95479,0.513438683
,,,,,0.9548,0.513469322
,,,,,0.95481,0.51349997
,,,,,0.95482,0.513530628
,,,,,0.95483,0.513561295
,,,,,0.95484,0.513591972
,,,,,0.95485,0.513622659
,,,,,0.95486,0.513653354
,,,,,0.95487,0.51368406
,,,,,0.95488,0.513714774
,,,,,0.95489,0.513745498
,,,,,0.9549,0.513776232
,,,,,0.95491,0.513806975
,,,,,0.95492,0.513837728
,,,,,0.95493,0.51386849
,,,,,0.95494,0.513899261
,,,,,0.95495,0.513930042
,,,,,0.95496,0.513960833
,,,,,0.95497,0.513991633
,,,,,0.95498,0.514022443
,,,,,0.95499,0.514053262
,,,,,0.955,0.51408409
,,,,,0.95501,0.514114928
,,,,,0.95502,0.514145776
,,,,,0.95503,0.514176633
,,,,,0.95504,0.5142075
,,,,,0.95505,0.514238376
,,,,,0.95506,0.514269262
,,,,,0.95507,0.514300158
,,,,,0.95508,0.514331063
,,,,,0.95509,0.514361977
,,,,,0.9551,0.514392901
,,,,,0.95511,0.514423835
,,,,,0.95512,0.514454778
,,,,,0.95513,0.514485731
,,,,,0.95514,0.514516693
,,,,,0.95515,0.514547665
,,,,,0.95516,0.514578647
,,,,,0.95517,0.514609638
,,,,,0.95518,0.514640639
,,,,,0.95519,0.514671649
,,,,,0.9552,0.514702669
,,,,,0.95521,0.514733699
,,,,,0.95522,0.514764738
,,,,,0.95523,0.514795787
,,,,,0.95524,0.514826845
,,,,,0.95525,0.514857914
,,,,,0.95526,0.514888991
,,,,,0.95527,0.514920079
,,,,,0.95528,0.514951176
,,,,,0.95529,0.514982283
,,,,,0.9553,0.515013399
,,,,,0.95531,0.515044525
,,,,,0.95532,0.515075661
,,,,,0.95533,0.515106806
,,,,,0.95534,0.515137961
,,,,,0.95535,0.515169126
,,,,,0.95536,0.515200301
,,,,,0.95537,0.515231485
,,,,,0.95538,0.515262679
,,,,,0.95539,0.515293882
,,,,,0.9554,0.515325096
,,,,,0.95541,0.515356319
,,,,,0.95542,0.515387551
,,,,,0.95543,0.515418794
,,,,,0.95544,0.515450046
,,,,,0.95545,0.515481308
,,,,,0.95546,0.515512579
,,,,,0.95547,0.515543861
,,,,,0.95548,0.515575152
,,,,,0.95549,0.515606453
,,,,,0.9555,0.515637763
,,,,,0.95551,0.515669084
,,,,,0.95552,0.515700414
,,,,,0.95553,0.515731754
,,,,,0.95554,0.515763104
,,,,,0.95555,0.515794463
,,,,,0.95556,0.515825832
,,,,,0.95557,0.515857212
,,,,,0.95558,0.5158886
,,,,,0.95559,0.515919999
,,,,,0.9556,0.515951408
,,,,,0.95561,0.515982826
,,,,,0.95562,0.516014254
,,,,,0.95563,0.516045692
,,,,,0.95564,0.51607714
,,,,,0.95565,0.516108597
,,,,,0.95566,0.516140065
,,,,,0.95567,0.516171542
,,,,,0.95568,0.516203029
,,,,,0.95569,0.516234526
,,,,,0.9557,0.516266033
,,,,,0.95571,0.516297549
,,,,,0.95572,0.516329076
,,,,,0.95573,0.516360612
,,,,,0.95574,0.516392159
,,,,,0.95575,0.516423715
,,,,,0.95576,0.516455281
,,,,,0.95577,0.516486857
,,,,,0.95578,0.516518443
,,,,,0.95579,0.516550038
,,,,,0.9558,0.516581644
,,,,,0.95581,0.516613259
,,,,,0.95582,0.516644885
,,,,,0.95583,0.51667652
,,,,,0.95584,0.516708165
,,,,,0.95585,0.516739821
,,,,,0.95586,0.516771486
,,,,,0.95587,0.516803161
,,,,,0.95588,0.516834846
,,,,,0.95589,0.516866541
,,,,,0.9559,0.516898246
,,,,,0.95591,0.516929961
,,,,,0.95592,0.516961685
,,,,,0.95593,0.51699342
,,,,,0.95594,0.517025165
,,,,,0.95595,0.51705692
,,,,,0.95596,0.517088684
,,,,,0.95597,0.517120459
,,,,,0.95598,0.517152244
,,,,,0.95599,0.517184039
,,,,,0.956,0.517215843
,,,,,0.95601,0.517247658
,,,,,0.95602,0.517279483
,,,,,0.95603,0.517311318
,,,,,0.95604,0.517343162
,,,,,0.95605,0.517375017
,,,,,0.95606,0.517406882
,,,,,0.95607,0.517438757
,,,,,0.95608,0.517470642
,,,,,0.95609,0.517502537
,,,,,0.9561,0.517534442
,,,,,0.95611,0.517566357
,,,,,0.95612,0.517598282
,,,,,0.95613,0.517630217
,,,,,0.95614,0.517662162
,,,,,0.95615,0.517694118
,,,,,0.95616,0.517726083
,,,,,0.95617,0.517758058
,,,,,0.95618,0.517790044
,,,,,0.95619,0.51782204
,,,,,0.9562,0.517854046
,,,,,0.95621,0.517886061
,,,,,0.95622,0.517918088
,,,,,0.95623,0.517950124
,,,,,0.95624,0.51798217
,,,,,0.95625,0.518014226
,,,,,0.95626,0.518046293
,,,,,0.95627,0.518078369
,,,,,0.95628,0.518110456
,,,,,0.95629,0.518142553
,,,,,0.9563,0.51817466
,,,,,0.95631,0.518206778
,,,,,0.95632,0.518238905
,,,,,0.95633,0.518271043
,,,,,0.95634,0.51830319
,,,,,0.95635,0.518335348
,,,,,0.95636,0.518367516
,,,,,0.95637,0.518399695
,,,,,0.95638,0.518431883
,,,,,0.95639,0.518464082
,,,,,0.9564,0.518496291
,,,,,0.95641,0.51852851
,,,,,0.95642,0.518560739
,,,,,0.95643,0.518592979
,,,,,0.95644,0.518625228
,,,,,0.95645,0.518657488
,,,,,0.95646,0.518689759
,,,,,0.95647,0.518722039
,,,,,0.95648,0.51875433
,,,,,0.95649,0.518786631
,,,,,0.9565,0.518818942
,,,,,0.95651,0.518851264
,,,,,0.95652,0.518883595
,,,,,0.95653,0.518915937
,,,,,0.95654,0.51894829
,,,,,0.95655,0.518980652
,,,,,0.95656,0.519013025
,,,,,0.95657,0.519045408
,,,,,0.95658,0.519077802
,,,,,0.95659,0.519110205
,,,,,0.9566,0.519142619
,,,,,0.95661,0.519175044
,,,,,0.95662,0.519207478
,,,,,0.95663,0.519239923
,,,,,0.95664,0.519272379
,,,,,0.95665,0.519304844
,,,,,0.95666,0.51933732
,,,,,0.95667,0.519369807
,,,,,0.95668,0.519402303
,,,,,0.95669,0.51943481
,,,,,0.9567,0.519467328
,,,,,0.95671,0.519499856
,,,,,0.95672,0.519532394
,,,,,0.95673,0.519564942
,,,,,0.95674,0.519597501
,,,,,0.95675,0.51963007
,,,,,0.95676,0.51966265
,,,,,0.95677,0.51969524
,,,,,0.95678,0.519727841
,,,,,0.95679,0.519760451
,,,,,0.9568,0.519793073
,,,,,0.95681,0.519825704
,,,,,0.95682,0.519858346
,,,,,0.95683,0.519890999
,,,,,0.95684,0.519923662
,,,,,0.95685,0.519956335
,,,,,0.95686,0.519989019
,,,,,0.95687,0.520021713
,,,,,0.95688,0.520054418
,,,,,0.95689,0.520087133
,,,,,0.9569,0.520119859
,,,,,0.95691,0.520152595
,,,,,0.95692,0.520185342
,,,,,0.95693,0.520218099
,,,,,0.95694,0.520250866
,,,,,0.95695,0.520283644
,,,,,0.95696,0.520316433
,,,,,0.95697,0.520349232
,,,,,0.95698,0.520382042
,,,,,0.95699,0.520414862
,,,,,0.957,0.520447692
,,,,,0.95701,0.520480533
,,,,,0.95702,0.520513385
,,,,,0.95703,0.520546247
,,,,,0.95704,0.52057912
,,,,,0.95705,0.520612003
,,,,,0.95706,0.520644897
,,,,,0.95707,0.520677801
,,,,,0.95708,0.520710716
,,,,,0.95709,0.520743642
,,,,,0.9571,0.520776578
,,,,,0.95711,0.520809524
,,,,,0.95712,0.520842481
,,,,,0.95713,0.520875449
,,,,,0.95714,0.520908428
,,,,,0.95715,0.520941417
,,,,,0.95716,0.520974416
,,,,,0.95717,0.521007426
,,,,,0.95718,0.521040447
,,,,,0.95719,0.521073479
,,,,,0.9572,0.521106521
,,,,,0.95721,0.521139573
,,,,,0.95722,0.521172636
,,,,,0.95723,0.52120571
,,,,,0.95724,0.521238795
,,,,,0.95725,0.52127189
,,,,,0.95726,0.521304996
,,,,,0.95727,0.521338113
,,,,,0.95728,0.52137124
,,,,,0.95729,0.521404378
,,,,,0.9573,0.521437526
,,,,,0.95731,0.521470685
,,,,,0.95732,0.521503855
,,,,,0.95733,0.521537036
,,,,,0.95734,0.521570227
,,,,,0.95735,0.521603429
,,,,,0.95736,0.521636642
,,,,,0.95737,0.521669866
,,,,,0.95738,0.5217031
,,,,,0.95739,0.521736345
,,,,,0.9574,0.5217696
,,,,,0.95741,0.521802867
,,,,,0.95742,0.521836144
,,,,,0.95743,0.521869432
,,,,,0.95744,0.52190273
,,,,,0.95745,0.521936039
,,,,,0.95746,0.52196936
,,,,,0.95747,0.522002691
,,,,,0.95748,0.522036032
,,,,,0.95749,0.522069385
,,,,,0.9575,0.522102748
,,,,,0.95751,0.522136122
,,,,,0.95752,0.522169507
,,,,,0.95753,0.522202902
,,,,,0.95754,0.522236309
,,,,,0.95755,0.522269726
,,,,,0.95756,0.522303154
,,,,,0.95757,0.522336593
,,,,,0.95758,0.522370043
,,,,,0.95759,0.522403503
,,,,,0.9576,0.522436975
,,,,,0.95761,0.522470457
,,,,,0.95762,0.52250395
,,,,,0.95763,0.522537454
,,,,,0.95764,0.522570969
,,,,,0.95765,0.522604495
,,,,,0.95766,0.522638031
,,,,,0.95767,0.522671579
,,,,,0.95768,0.522705137
,,,,,0.95769,0.522738706
,,,,,0.9577,0.522772286
,,,,,0.95771,0.522805877
,,,,,0.95772,0.522839479
,,,,,0.95773,0.522873092
,,,,,0.95774,0.522906716
,,,,,0.95775,0.522940351
,,,,,0.95776,0.522973996
,,,,,0.95777,0.523007653
,,,,,0.95778,0.52304132
,,,,,0.95779,0.523074999
,,,,,0.9578,0.523108688
,,,,,0.95781,0.523142388
,,,,,0.95782,0.5231761
,,,,,0.95783,0.523209822
,,,,,0.95784,0.523243555
,,,,,0.95785,0.5232773
,,,,,0.95786,0.523311055
,,,,,0.95787,0.523344821
,,,,,0.95788,0.523378598
,,,,,0.95789,0.523412387
,,,,,0.9579,0.523446186
,,,,,0.95791,0.523479996
,,,,,0.95792,0.523513817
,,,,,0.95793,0.52354765
,,,,,0.95794,0.523581493
,,,,,0.95795,0.523615347
,,,,,0.95796,0.523649213
,,,,,0.95797,0.523683089
,,,,,0.95798,0.523716977
,,,,,0.95799,0.523750875
,,,,,0.958,0.523784785
,,,,,0.95801,0.523818706
,,,,,0.95802,0.523852637
,,,,,0.95803,0.52388658
,,,,,0.95804,0.523920534
,,,,,0.95805,0.523954499
,,,,,0.95806,0.523988475
,,,,,0.95807,0.524022463
,,,,,0.95808,0.524056461
,,,,,0.95809,0.524090471
,,,,,0.9581,0.524124491
,,,,,0.95811,0.524158523
,,,,,0.95812,0.524192566
,,,,,0.95813,0.52422662
,,,,,0.95814,0.524260685
,,,,,0.95815,0.524294761
,,,,,0.95816,0.524328849
,,,,,0.95817,0.524362947
,,,,,0.95818,0.524397057
,,,,,0.95819,0.524431178
,,,,,0.9582,0.52446531
,,,,,0.95821,0.524499454
,,,,,0.95822,0.524533608
,,,,,0.95823,0.524567774
,,,,,0.95824,0.524601951
,,,,,0.95825,0.524636139
,,,,,0.95826,0.524670338
,,,,,0.95827,0.524704549
,,,,,0.95828,0.524738771
,,,,,0.95829,0.524773004
,,,,,0.9583,0.524807248
,,,,,0.95831,0.524841504
,,,,,0.95832,0.52487577
,,,,,0.95833,0.524910048
,,,,,0.95834,0.524944338
,,,,,0.95835,0.524978638
,,,,,0.95836,0.52501295
,,,,,0.95837,0.525047273
,,,,,0.95838,0.525081608
,,,,,0.95839,0.525115953
,,,,,0.9584,0.52515031
,,,,,0.95841,0.525184679
,,,,,0.95842,0.525219058
,,,,,0.95843,0.525253449
,,,,,0.95844,0.525287851
,,,,,0.95845,0.525322265
,,,,,0.95846,0.52535669
,,,,,0.95847,0.525391126
,,,,,0.95848,0.525425573
,,,,,0.95849,0.525460032
,,,,,0.9585,0.525494503
,,,,,0.95851,0.525528984
,,,,,0.95852,0.525563477
,,,,,0.95853,0.525597982
,,,,,0.95854,0.525632497
,,,,,0.95855,0.525667024
,,,,,0.95856,0.525701563
,,,,,0.95857,0.525736113
,,,,,0.95858,0.525770674
,,,,,0.95859,0.525805247
,,,,,0.9586,0.525839831
,,,,,0.95861,0.525874427
,,,,,0.95862,0.525909034
,,,,,0.95863,0.525943652
,,,,,0.95864,0.525978282
,,,,,0.95865,0.526012923
,,,,,0.95866,0.526047576
,,,,,0.95867,0.52608224
,,,,,0.95868,0.526116916
,,,,,0.95869,0.526151603
,,,,,0.9587,0.526186301
,,,,,0.95871,0.526221012
,,,,,0.95872,0.526255733
